1.129636052864483986e+02
2.321916984458797231e+02
2.891352784602061092e+02
2.559099432748782590e+02
1.104995661516380494e+02
2.560285298895860251e+02
2.234695342126118760e+02
1.901346036914380591e+02
9.482551614390614247e+01
2.150662047226706477e+02
2.181618502011992575e+02
1.175781124878578936e+02
2.483125189841554459e+02
2.072549653246643402e+02
2.457714940478946062e+02
2.075853704772195556e+02
2.614769726578792870e+02
2.422121726365780319e+02
2.259520733890242923e+02
2.740866653555856374e+02
2.488367508316466399e+02
2.345438002541107778e+02
2.789328190425110847e+02
2.210547451979141726e+02
2.423924226483950974e+02
2.584244502175789080e+02
1.813633157483423020e+02
2.332677928865059584e+02
8.918769790862718594e+01
2.335874325998852044e+02
2.518382874891226209e+02
1.811175749090293152e+02
2.216014088049732322e+02
1.838913261370113048e+02
2.657846102742009862e+02
1.967421812460199249e+02
1.195091196412402184e+02
2.281806271753403905e+02
9.933590966245759546e+01
2.495898401941115026e+02
1.473642939186971716e+02
1.880481030349084790e+02
2.619431677583724536e+02
2.596244707746245126e+02
2.122947768161605495e+02
2.737991570226202498e+02
2.800385740125742586e+02
2.054746801798710578e+02
1.208373603498203153e+02
2.825534092850856496e+02
2.141970702529792447e+02
1.082705161616979268e+02
1.139940407854976883e+02
2.044224201418057874e+02
2.217256966007513483e+02
2.666981344603415209e+02
1.989423252274228844e+02
2.011652002697018702e+02
1.093554567259018029e+02
2.267360532485590738e+02
2.800120713966049379e+02
1.133887398918600695e+02
2.466233368848397447e+02
2.462263363497756359e+02
1.324951321702587848e+02
1.427151794667164211e+02
2.726528521472615694e+02
2.108329767233934149e+02
2.899950635237812548e+02
2.117669132685711588e+02
-3.861664738732187629e+00
2.134531654213538445e+02
2.039335254575325109e+02
1.899254070253310260e+02
1.323846179741186688e+02
1.330430104131738176e+02
1.125677678708854472e+02
2.718399032987301212e+02
2.656308812194855591e+02
1.318964005045407930e+02
8.838619799365982033e+01
2.665009522995842417e+02
2.232338442106987202e+02
2.139314590802623570e+02
2.318526916541743788e+02
2.454428511652501186e+02
2.422194776546442370e+02
2.030037258171531676e+02
9.762724832340970238e+01
1.129088250078063425e+02
1.291880485307736137e+02
2.398803488350786211e+02
6.483152032086083238e+01
2.021742853261919777e+02
1.052110795877503193e+02
8.173154597634349727e+01
2.061867198158398935e+02
1.467545245377747563e+02
2.166904694744502820e+02
2.699842010293398289e+02
